DateTime,State,Fuel Type,Supply
29/04/2023 00:00,QLD,Solar,104186.092
29/04/2023 00:00,QLD,Wind,41545.474
29/04/2023 00:00,SA,Battery,1802.619
29/04/2023 00:00,SA,Gas,111056.471
29/04/2023 00:00,SA,Liquid Fuel,2914.226
29/04/2023 00:00,SA,Solar,13866.763
29/04/2023 00:00,SA,Wind,82286.62
29/04/2023 00:00,TAS,Gas,2506.806
29/04/2023 00:00,TAS,Hydro,209899.6
29/04/2023 00:00,TAS,Wind,23004.793
29/04/2023 00:00,VIC,Battery,3668.493
29/04/2023 00:00,VIC,Brown coal,656026.499
29/04/2023 00:00,VIC,Gas,26285.447
29/04/2023 00:00,VIC,Hydro,45325.616
29/04/2023 00:00,VIC,Solar,20030.167
29/04/2023 00:00,VIC,Wind,172926.645
06/05/2023 00:00,NSW,Battery,694.547
06/05/2023 00:00,NSW,Black coal,891576.914
06/05/2023 00:00,NSW,Gas,58523.894
06/05/2023 00:00,NSW,Hydro,80027.426
06/05/2023 00:00,NSW,Liquid Fuel,27.075
06/05/2023 00:00,NSW,Solar,101257.192
06/05/2023 00:00,NSW,Wind,99415.211
06/05/2023 00:00,QLD,Battery,1208.719
06/05/2023 00:00,QLD,Biomass,0
06/05/2023 00:00,QLD,Black coal,795167.17
06/05/2023 00:00,QLD,Gas,124431.436
06/05/2023 00:00,QLD,Hydro,22669.572
06/05/2023 00:00,QLD,Liquid Fuel,464.772
06/05/2023 00:00,QLD,Solar,103322.789
06/05/2023 00:00,QLD,Wind,77914.948
06/05/2023 00:00,SA,Battery,1545.873
06/05/2023 00:00,SA,Gas,100374.954
06/05/2023 00:00,SA,Liquid Fuel,1239.784
06/05/2023 00:00,SA,Solar,16824.515
06/05/2023 00:00,SA,Wind,71839.541
06/05/2023 00:00,TAS,Gas,1943.998
06/05/2023 00:00,TAS,Hydro,208150.835
06/05/2023 00:00,TAS,Wind,28593.092
06/05/2023 00:00,VIC,Battery,3414.38
06/05/2023 00:00,VIC,Brown coal,634628.023
06/05/2023 00:00,VIC,Gas,44467.38
06/05/2023 00:00,VIC,Hydro,55665.44
06/05/2023 00:00,VIC,Solar,26542.265
06/05/2023 00:00,VIC,Wind,147855.212
13/05/2023 00:00,NSW,Battery,470.322
13/05/2023 00:00,NSW,Black coal,943524.696
13/05/2023 00:00,NSW,Gas,53752.054
13/05/2023 00:00,NSW,Hydro,88069.573
13/05/2023 00:00,NSW,Liquid Fuel,54.125
13/05/2023 00:00,NSW,Solar,77010.389
13/05/2023 00:00,NSW,Wind,72815.908
13/05/2023 00:00,QLD,Battery,318.635
13/05/2023 00:00,QLD,Biomass,0
13/05/2023 00:00,QLD,Black coal,823747.983
13/05/2023 00:00,QLD,Gas,130344.082
13/05/2023 00:00,QLD,Hydro,22100.278
13/05/2023 00:00,QLD,Liquid Fuel,1105.771
13/05/2023 00:00,QLD,Solar,97564.812
13/05/2023 00:00,QLD,Wind,48669.67
13/05/2023 00:00,SA,Battery,1188.587
13/05/2023 00:00,SA,Gas,116962.777
13/05/2023 00:00,SA,Liquid Fuel,1694.474
13/05/2023 00:00,SA,Solar,15484.224
13/05/2023 00:00,SA,Wind,62809.1
13/05/2023 00:00,TAS,Gas,1713.068
13/05/2023 00:00,TAS,Hydro,208731.262
13/05/2023 00:00,TAS,Wind,32428.855
13/05/2023 00:00,VIC,Battery,3714.494
13/05/2023 00:00,VIC,Brown coal,718349.547
13/05/2023 00:00,VIC,Gas,20430.668
13/05/2023 00:00,VIC,Hydro,49138.955
13/05/2023 00:00,VIC,Solar,24175.467
13/05/2023 00:00,VIC,Wind,162264.691
20/05/2023 00:00,NSW,Battery,613.707
20/05/2023 00:00,NSW,Black coal,932576.076
20/05/2023 00:00,NSW,Gas,43652.459
20/05/2023 00:00,NSW,Hydro,91847.163
20/05/2023 00:00,NSW,Liquid Fuel,164.308
20/05/2023 00:00,NSW,Solar,79988.072
20/05/2023 00:00,NSW,Wind,118494.919
20/05/2023 00:00,QLD,Battery,832.448
20/05/2023 00:00,QLD,Biomass,582.275
20/05/2023 00:00,QLD,Black coal,789539.476
20/05/2023 00:00,QLD,Gas,137157.608
20/05/2023 00:00,QLD,Hydro,23754.576
20/05/2023 00:00,QLD,Liquid Fuel,1345.675
20/05/2023 00:00,QLD,Solar,108834.309
20/05/2023 00:00,QLD,Wind,53960.883
20/05/2023 00:00,SA,Battery,1667.572
20/05/2023 00:00,SA,Gas,86666.95
20/05/2023 00:00,SA,Liquid Fuel,2423.69
20/05/2023 00:00,SA,Solar,9073.59
20/05/2023 00:00,SA,Wind,129942.67
20/05/2023 00:00,TAS,Gas,423.966
20/05/2023 00:00,TAS,Hydro,179774.704
20/05/2023 00:00,TAS,Wind,69520.404
20/05/2023 00:00,VIC,Battery,4691.517
20/05/2023 00:00,VIC,Brown coal,699281.861
20/05/2023 00:00,VIC,Gas,20613.141
20/05/2023 00:00,VIC,Hydro,40831.852
20/05/2023 00:00,VIC,Solar,21095.916
20/05/2023 00:00,VIC,Wind,240305.452
27/05/2023 00:00,NSW,Battery,625.363
27/05/2023 00:00,NSW,Black coal,1009393.859
27/05/2023 00:00,NSW,Gas,32472.287
27/05/2023 00:00,NSW,Hydro,59916.028
27/05/2023 00:00,NSW,Liquid Fuel,40.6
27/05/2023 00:00,NSW,Solar,72744.944
27/05/2023 00:00,NSW,Wind,117603.225
27/05/2023 00:00,QLD,Battery,1345.602
27/05/2023 00:00,QLD,Biomass,1010.75
27/05/2023 00:00,QLD,Black coal,776774.273
27/05/2023 00:00,QLD,Gas,120601.872
27/05/2023 00:00,QLD,Hydro,20889.496
27/05/2023 00:00,QLD,Liquid Fuel,661.911
27/05/2023 00:00,QLD,Solar,101124.32
27/05/2023 00:00,QLD,Wind,46702.402
27/05/2023 00:00,SA,Battery,1504.378
27/05/2023 00:00,SA,Gas,91133.568
27/05/2023 00:00,SA,Liquid Fuel,2307.141
27/05/2023 00:00,SA,Solar,9537.949
27/05/2023 00:00,SA,Wind,136367.408
27/05/2023 00:00,TAS,Gas,492.473
27/05/2023 00:00,TAS,Hydro,198397.663
27/05/2023 00:00,TAS,Wind,57423.965
27/05/2023 00:00,VIC,Battery,3849.796
27/05/2023 00:00,VIC,Brown coal,681746.852
27/05/2023 00:00,VIC,Gas,6527.944
27/05/2023 00:00,VIC,Hydro,29756.438
27/05/2023 00:00,VIC,Solar,15586.463
27/05/2023 00:00,VIC,Wind,250314.105
03/06/2023 00:00,NSW,Battery,407.713
03/06/2023 00:00,NSW,Black coal,955413.659
03/06/2023 00:00,NSW,Gas,23855.263
03/06/2023 00:00,NSW,Hydro,66708.853
03/06/2023 00:00,NSW,Liquid Fuel,53.392
03/06/2023 00:00,NSW,Solar,60053.589
03/06/2023 00:00,NSW,Wind,139424.833
03/06/2023 00:00,QLD,Battery,1158.675
03/06/2023 00:00,QLD,Biomass,2920.55
03/06/2023 00:00,QLD,Black coal,765708.803
03/06/2023 00:00,QLD,Gas,100768.227
03/06/2023 00:00,QLD,Hydro,18151.946
03/06/2023 00:00,QLD,Liquid Fuel,835.952
03/06/2023 00:00,QLD,Solar,74716.471
03/06/2023 00:00,QLD,Wind,66074.724
03/06/2023 00:00,SA,Battery,2180.263
03/06/2023 00:00,SA,Gas,38573.078
03/06/2023 00:00,SA,Liquid Fuel,491.841
03/06/2023 00:00,SA,Solar,10288.515
03/06/2023 00:00,SA,Wind,171513.984
03/06/2023 00:00,TAS,Gas,286.047
03/06/2023 00:00,TAS,Hydro,181955.243
03/06/2023 00:00,TAS,Wind,52764.166
03/06/2023 00:00,VIC,Battery,3648.137
03/06/2023 00:00,VIC,Brown coal,634191.278
03/06/2023 00:00,VIC,Gas,2947.633
03/06/2023 00:00,VIC,Hydro,26053.761
03/06/2023 00:00,VIC,Solar,13280.891
03/06/2023 00:00,VIC,Wind,381925.74
10/06/2023 00:00,NSW,Battery,383.18
10/06/2023 00:00,NSW,Black coal,981741.742
10/06/2023 00:00,NSW,Gas,22587.357
10/06/2023 00:00,NSW,Hydro,82032.703
10/06/2023 00:00,NSW,Liquid Fuel,4.892
10/06/2023 00:00,NSW,Solar,78736.966
10/06/2023 00:00,NSW,Wind,112424.03
10/06/2023 00:00,QLD,Battery,1292.469
10/06/2023 00:00,QLD,Biomass,4079.567
10/06/2023 00:00,QLD,Black coal,808236.624
10/06/2023 00:00,QLD,Gas,105977.189
10/06/2023 00:00,QLD,Hydro,16408.6
10/06/2023 00:00,QLD,Liquid Fuel,684.572
10/06/2023 00:00,QLD,Solar,84523.479
10/06/2023 00:00,QLD,Wind,44821.344
10/06/2023 00:00,SA,Battery,1164.686
10/06/2023 00:00,SA,Gas,35059.771
10/06/2023 00:00,SA,Liquid Fuel,228.754
10/06/2023 00:00,SA,Solar,9412.785
10/06/2023 00:00,SA,Wind,211049.003
10/06/2023 00:00,TAS,Gas,1455.98
10/06/2023 00:00,TAS,Hydro,183407.87
10/06/2023 00:00,TAS,Wind,41976.274
10/06/2023 00:00,VIC,Battery,3976.064
10/06/2023 00:00,VIC,Brown coal,575307.463
10/06/2023 00:00,VIC,Gas,6700.226
10/06/2023 00:00,VIC,Hydro,46824.985
10/06/2023 00:00,VIC,Solar,18345.252
10/06/2023 00:00,VIC,Wind,381117.567
17/06/2023 00:00,NSW,Battery,555.61
17/06/2023 00:00,NSW,Black coal,1041763.079
17/06/2023 00:00,NSW,Gas,39366.792
17/06/2023 00:00,NSW,Hydro,105237.027
17/06/2023 00:00,NSW,Liquid Fuel,63.467
17/06/2023 00:00,NSW,Solar,68595.309
17/06/2023 00:00,NSW,Wind,144321.913
17/06/2023 00:00,QLD,Battery,1015.906
17/06/2023 00:00,QLD,Biomass,6106.975
17/06/2023 00:00,QLD,Black coal,831351.462
17/06/2023 00:00,QLD,Gas,126702.498
17/06/2023 00:00,QLD,Hydro,16143.784
17/06/2023 00:00,QLD,Liquid Fuel,368.474
17/06/2023 00:00,QLD,Solar,92833.391
17/06/2023 00:00,QLD,Wind,43729.551
17/06/2023 00:00,SA,Battery,1178.788
17/06/2023 00:00,SA,Gas,79847.037
17/06/2023 00:00,SA,Liquid Fuel,1676.023
17/06/2023 00:00,SA,Solar,8251.249
17/06/2023 00:00,SA,Wind,203251.508
17/06/2023 00:00,TAS,Gas,2771.486
17/06/2023 00:00,TAS,Hydro,231490.649
17/06/2023 00:00,TAS,Wind,29897.895
17/06/2023 00:00,VIC,Battery,4201.621
17/06/2023 00:00,VIC,Brown coal,627189.175
17/06/2023 00:00,VIC,Gas,35834.243
17/06/2023 00:00,VIC,Hydro,97385.768
17/06/2023 00:00,VIC,Solar,14213.113
17/06/2023 00:00,VIC,Wind,253656.987
24/06/2023 00:00,NSW,Battery,472.719
24/06/2023 00:00,NSW,Black coal,1014897.851
24/06/2023 00:00,NSW,Gas,31503.322
24/06/2023 00:00,NSW,Hydro,79389.043
24/06/2023 00:00,NSW,Liquid Fuel,0.65
24/06/2023 00:00,NSW,Solar,57578.778
24/06/2023 00:00,NSW,Wind,159837.257
24/06/2023 00:00,QLD,Battery,1409.281
24/06/2023 00:00,QLD,Biomass,5993.533
24/06/2023 00:00,QLD,Black coal,790186.307
24/06/2023 00:00,QLD,Gas,106836.858
24/06/2023 00:00,QLD,Hydro,15351.324
24/06/2023 00:00,QLD,Liquid Fuel,497.588
24/06/2023 00:00,QLD,Solar,88780.943
24/06/2023 00:00,QLD,Wind,64818.039
24/06/2023 00:00,SA,Battery,1609.526
24/06/2023 00:00,SA,Gas,114816.866
24/06/2023 00:00,SA,Liquid Fuel,6358.334
24/06/2023 00:00,SA,Solar,9254.341
24/06/2023 00:00,SA,Wind,95260.443
24/06/2023 00:00,TAS,Gas,824.315
24/06/2023 00:00,TAS,Hydro,218174.264
24/06/2023 00:00,TAS,Wind,57482.031
24/06/2023 00:00,VIC,Battery,4710.813
24/06/2023 00:00,VIC,Brown coal,678439.682
24/06/2023 00:00,VIC,Gas,12297.984
24/06/2023 00:00,VIC,Hydro,82555.511
24/06/2023 00:00,VIC,Solar,13452.156
24/06/2023 00:00,VIC,Wind,326487.172
01/07/2023 00:00,NSW,Battery,559.857
01/07/2023 00:00,NSW,Black coal,1018868.419
01/07/2023 00:00,NSW,Gas,18562.682
01/07/2023 00:00,NSW,Hydro,70932.941
01/07/2023 00:00,NSW,Liquid Fuel,2.183
01/07/2023 00:00,NSW,Solar,51092.569
01/07/2023 00:00,NSW,Wind,143244.769
01/07/2023 00:00,QLD,Battery,1080.964
01/07/2023 00:00,QLD,Biomass,2085.817
01/07/2023 00:00,QLD,Black coal,861424.65
01/07/2023 00:00,QLD,Gas,103640.046
01/07/2023 00:00,QLD,Hydro,16584.785
01/07/2023 00:00,QLD,Liquid Fuel,277.455
01/07/2023 00:00,QLD,Solar,68091.462
01/07/2023 00:00,QLD,Wind,57280.038
01/07/2023 00:00,SA,Battery,1585.533
01/07/2023 00:00,SA,Gas,71587.652
01/07/2023 00:00,SA,Liquid Fuel,939.298
01/07/2023 00:00,SA,Solar,9091.553
01/07/2023 00:00,SA,Wind,178945.47
01/07/2023 00:00,TAS,Gas,2329.759
01/07/2023 00:00,TAS,Hydro,234375.42
01/07/2023 00:00,TAS,Wind,29491.599
01/07/2023 00:00,VIC,Battery,3780.947
01/07/2023 00:00,VIC,Brown coal,620914.724
01/07/2023 00:00,VIC,Gas,26742.397
01/07/2023 00:00,VIC,Hydro,72861.426
01/07/2023 00:00,VIC,Solar,15549.689
01/07/2023 00:00,VIC,Wind,276491.892
08/07/2023 00:00,NSW,Battery,515.268
08/07/2023 00:00,NSW,Black coal,864696.712
08/07/2023 00:00,NSW,Gas,16661.671
08/07/2023 00:00,NSW,Hydro,63869.223
08/07/2023 00:00,NSW,Liquid Fuel,0
08/07/2023 00:00,NSW,Solar,90202.748
08/07/2023 00:00,NSW,Wind,142669.217
08/07/2023 00:00,QLD,Battery,1345.979
08/07/2023 00:00,QLD,Biomass,0
08/07/2023 00:00,QLD,Black coal,832944.729
08/07/2023 00:00,QLD,Gas,98893.312
08/07/2023 00:00,QLD,Hydro,16152.151
08/07/2023 00:00,QLD,Liquid Fuel,0
08/07/2023 00:00,QLD,Solar,103100.867
08/07/2023 00:00,QLD,Wind,63785.271
08/07/2023 00:00,SA,Battery,1765.204
08/07/2023 00:00,SA,Gas,55733.843
08/07/2023 00:00,SA,Liquid Fuel,533.235
08/07/2023 00:00,SA,Solar,10729.596
08/07/2023 00:00,SA,Wind,140338.728
08/07/2023 00:00,TAS,Gas,269.301
08/07/2023 00:00,TAS,Hydro,184453.702
08/07/2023 00:00,TAS,Wind,77882.624
08/07/2023 00:00,VIC,Battery,4719.7
08/07/2023 00:00,VIC,Brown coal,610975.994
08/07/2023 00:00,VIC,Gas,4741.003
08/07/2023 00:00,VIC,Hydro,62352.586
08/07/2023 00:00,VIC,Solar,17827.371
08/07/2023 00:00,VIC,Wind,378620.414
15/07/2023 00:00,NSW,Battery,675.589
15/07/2023 00:00,NSW,Black coal,944485.099
15/07/2023 00:00,NSW,Gas,49181.1
15/07/2023 00:00,NSW,Hydro,78751.483
15/07/2023 00:00,NSW,Liquid Fuel,0
15/07/2023 00:00,NSW,Solar,94366.332
15/07/2023 00:00,NSW,Wind,92424.575
15/07/2023 00:00,QLD,Battery,1232.427
15/07/2023 00:00,QLD,Biomass,2305.6
15/07/2023 00:00,QLD,Black coal,842065.943
15/07/2023 00:00,QLD,Gas,100965.514
15/07/2023 00:00,QLD,Hydro,16161.217
15/07/2023 00:00,QLD,Liquid Fuel,64.583
15/07/2023 00:00,QLD,Solar,92182.622
15/07/2023 00:00,QLD,Wind,47288.728
15/07/2023 00:00,SA,Battery,1661.794
15/07/2023 00:00,SA,Gas,78920.421
15/07/2023 00:00,SA,Liquid Fuel,604.851
15/07/2023 00:00,SA,Solar,14146.477
15/07/2023 00:00,SA,Wind,128990.555
15/07/2023 00:00,TAS,Gas,167.673
15/07/2023 00:00,TAS,Hydro,232019.92
15/07/2023 00:00,TAS,Wind,52235.136
15/07/2023 00:00,VIC,Battery,4147.418
15/07/2023 00:00,VIC,Brown coal,685378.637
15/07/2023 00:00,VIC,Gas,20631.056
15/07/2023 00:00,VIC,Hydro,103919.491
15/07/2023 00:00,VIC,Solar,23637.618
15/07/2023 00:00,VIC,Wind,228776.871
22/07/2023 00:00,NSW,Battery,661.866
22/07/2023 00:00,NSW,Black coal,833792.392
22/07/2023 00:00,NSW,Gas,42465.811
22/07/2023 00:00,NSW,Hydro,69788.139
22/07/2023 00:00,NSW,Liquid Fuel,0
22/07/2023 00:00,NSW,Solar,86526.671
22/07/2023 00:00,NSW,Wind,71968.427
22/07/2023 00:00,QLD,Battery,1019.43
22/07/2023 00:00,QLD,Biomass,1584.533
22/07/2023 00:00,QLD,Black coal,721550.154
22/07/2023 00:00,QLD,Gas,87454.132
22/07/2023 00:00,QLD,Hydro,14665.162
22/07/2023 00:00,QLD,Liquid Fuel,0
22/07/2023 00:00,QLD,Solar,80871.037
22/07/2023 00:00,QLD,Wind,49648.864
22/07/2023 00:00,SA,Battery,1320.094
22/07/2023 00:00,SA,Gas,62152.221
22/07/2023 00:00,SA,Liquid Fuel,746.829
22/07/2023 00:00,SA,Solar,11619.52
22/07/2023 00:00,SA,Wind,109657.346
22/07/2023 00:00,TAS,Gas,0
22/07/2023 00:00,TAS,Hydro,195745.736
22/07/2023 00:00,TAS,Wind,40847.767
22/07/2023 00:00,VIC,Battery,4325.713
22/07/2023 00:00,VIC,Brown coal,588104.588
22/07/2023 00:00,VIC,Gas,17844.767
22/07/2023 00:00,VIC,Hydro,91406.268
22/07/2023 00:00,VIC,Solar,20620.041
22/07/2023 00:00,VIC,Wind,161063.279
